visitorid,time_to_abandon_min,time_bucket,bucket_order
253345,"0,0",<30min,1
253373,"0,8246833333333333",<30min,1
253536,"33577,489166666666",>24h,7
253590,"0,0",<30min,1
253600,"81,65443333333333",1-3h,3
253712,"1945,7207833333334",>24h,7
253831,"0,0",<30min,1
253854,"4,069183333333333",<30min,1
253858,"0,0",<30min,1
253881,"14,963266666666668",<30min,1
253970,"0,0",<30min,1
254080,"0,0",<30min,1
254112,"20,8952",<30min,1
254122,"0,0",<30min,1
254145,"0,0",<30min,1
254164,"0,0",<30min,1
254220,"5,563199999999999",<30min,1
254221,"0,0",<30min,1
254241,"5,46185",<30min,1
254258,"0,0",<30min,1
254292,"0,0",<30min,1
254361,"13,2981",<30min,1
254406,"5410,334783333334",>24h,7
254409,"173950,70330000002",>24h,7
254421,"2532,134466666667",>24h,7
254429,"0,0",<30min,1
254525,"3,3070833333333334",<30min,1
254542,"0,0",<30min,1
254670,"0,0",<30min,1
254690,"0,0",<30min,1
254763,"4,246083333333333",<30min,1
254782,"1122,5384666666666",12-24h,6
254912,"0,0",<30min,1
255042,"112212,59193333333",>24h,7
255081,"805,954",12-24h,6
255193,"0,0",<30min,1
255217,"31,911233333333332",30-60min,2
255225,"0,0",<30min,1
255250,"17507,574849999997",>24h,7
255289,"0,0",<30min,1
255358,"710,3732",6-12h,5
255376,"0,0",<30min,1
255425,"0,0",<30min,1
255428,"0,0",<30min,1
255430,"3,9674833333333335",<30min,1
255496,"0,0",<30min,1
255536,"0,0",<30min,1
255619,"1218,1151333333332",12-24h,6
255712,"0,0",<30min,1
255859,"111195,34746666667",>24h,7
256069,"4263,0514",>24h,7
256075,"0,0",<30min,1
256101,"0,0",<30min,1
256179,"6,436216666666667",<30min,1
256291,"22154,57605",>24h,7
256307,"0,0",<30min,1
256364,"0,0",<30min,1
256517,"7,400466666666667",<30min,1
256604,"0,0",<30min,1
256616,"4,882433333333334",<30min,1
256894,"0,0",<30min,1
256899,"0,4338666666666667",<30min,1
256967,"0,0",<30min,1
256996,"0,0",<30min,1
257037,"11280,533283333332",>24h,7
257060,"5932,450566666666",>24h,7
257103,"14,312199999999999",<30min,1
257149,"1,3318333333333332",<30min,1
257178,"71301,24471666667",>24h,7
257302,"1,7667666666666666",<30min,1
257328,"0,3767166666666667",<30min,1
257339,"10,257383333333333",<30min,1
257445,"0,0",<30min,1
257508,"0,11549999999999999",<30min,1
257524,"0,7575333333333333",<30min,1
257572,"0,5534333333333333",<30min,1
257698,"0,0",<30min,1
257709,"0,0",<30min,1
257712,"45,350766666666665",30-60min,2
257758,"5,018866666666667",<30min,1
257882,"6696,875666666666",>24h,7
257900,"0,0",<30min,1
258012,"0,0",<30min,1
258049,"0,0",<30min,1
258114,"21,145233333333334",<30min,1
258154,"180,5003",3-6h,4
258187,"0,0",<30min,1
258239,"0,0",<30min,1
258316,"0,0",<30min,1
258496,"0,36168333333333336",<30min,1
258584,"807,3830166666667",12-24h,6
258628,"0,0",<30min,1
258673,"1998,7155500000001",>24h,7
258779,"40164,35181666667",>24h,7
258780,"0,0",<30min,1
259002,"84756,27911666667",>24h,7
259072,"0,0",<30min,1
259086,"0,0",<30min,1
259100,"0,0",<30min,1
259141,"0,0",<30min,1
259197,"3,4436000000000004",<30min,1
259198,"0,0",<30min,1
259255,"0,6127166666666667",<30min,1
259428,"0,0",<30min,1
259468,"0,0",<30min,1
259514,"88,17125",1-3h,3
259631,"0,0",<30min,1
259685,"7,126616666666666",<30min,1
259708,"13,564866666666667",<30min,1
259769,"0,3815166666666666",<30min,1
259898,"1,7396166666666666",<30min,1
259900,"0,0",<30min,1
259922,"9606,679816666667",>24h,7
259973,"0,0",<30min,1
260089,"0,11549999999999999",<30min,1
260113,"3,16975",<30min,1
260144,"3,162516666666667",<30min,1
260171,"0,0",<30min,1
260192,"0,0",<30min,1
260195,"0,0",<30min,1
260253,"9,506366666666667",<30min,1
260322,"9,16115",<30min,1
260401,"0,5851000000000001",<30min,1
260411,"85,65296666666667",1-3h,3
260416,"2,322166666666667",<30min,1
260440,"16,860633333333332",<30min,1
260452,"24,087100000000003",<30min,1
260463,"3,14505",<30min,1
260478,"14578,342283333333",>24h,7
260531,"0,0",<30min,1
260646,"0,0",<30min,1
260667,"48,767466666666664",30-60min,2
260690,"0,0",<30min,1
260784,"0,0",<30min,1
260836,"0,0",<30min,1
260948,"0,0",<30min,1
260984,"0,0",<30min,1
261015,"0,0",<30min,1
261033,"0,0",<30min,1
261099,"0,0",<30min,1
261112,"0,0",<30min,1
261241,"0,0",<30min,1
261274,"0,0",<30min,1
261335,"30287,532750000002",>24h,7
261344,"1922,69255",>24h,7
261397,"0,7306666666666667",<30min,1
261426,"0,0",<30min,1
261437,"0,0031166666666666665",<30min,1
261453,"27,31566666666667",<30min,1
261469,"0,8220833333333334",<30min,1
261482,"0,0",<30min,1
261495,"2,79095",<30min,1
261578,"0,0",<30min,1
261629,"2,2218333333333335",<30min,1
261634,"0,0",<30min,1
261641,"0,16803333333333334",<30min,1
261696,"0,0",<30min,1
261709,"620,79495",6-12h,5
261752,"0,39133333333333337",<30min,1
261756,"0,10678333333333333",<30min,1
261819,"20,427",<30min,1
261932,"41920,23651666667",>24h,7
262002,"0,0",<30min,1
262040,"0,0",<30min,1
262048,"0,0",<30min,1
262189,"8999,30085",>24h,7
262198,"0,0",<30min,1
262256,"0,0",<30min,1
262257,"0,7857166666666667",<30min,1
262269,"0,0",<30min,1
262295,"0,0",<30min,1
262335,"0,0",<30min,1
262398,"0,4700833333333333",<30min,1
262592,"26,541",<30min,1
262648,"1,3039833333333335",<30min,1
262768,"176862,75763333336",>24h,7
262808,"0,0",<30min,1
262900,"0,0023333333333333335",<30min,1
262915,"51,34943333333333",30-60min,2
262987,"134,05141666666665",1-3h,3
263035,"0,5375333333333334",<30min,1
263043,"0,0",<30min,1
263051,"0,0",<30min,1
263123,"1,4990999999999999",<30min,1
263168,"38,52505",30-60min,2
263268,"28,740233333333332",<30min,1
263335,"3,2497333333333334",<30min,1
263445,"0,0",<30min,1
263447,"46377,7669",>24h,7
263559,"0,0",<30min,1
263570,"3,6459166666666665",<30min,1
263638,"0,0",<30min,1
263729,"0,0",<30min,1
263741,"0,2619",<30min,1
263863,"0,0",<30min,1
263867,"1150,8553833333333",12-24h,6
263998,"1142,2504999999999",12-24h,6
264123,"1316,5671499999999",12-24h,6
264131,"44093,02053333333",>24h,7
264210,"105210,30488333333",>24h,7
264259,"0,0",<30min,1
264291,"0,0005666666666666667",<30min,1
264310,"0,0",<30min,1
264338,"0,0",<30min,1
264346,"0,0",<30min,1
264371,"2988,213583333333",>24h,7
264429,"6,660683333333334",<30min,1
264477,"0,0",<30min,1
264494,"2,9745333333333335",<30min,1
264521,"465,95096666666666",6-12h,5
264612,"2,4024666666666668",<30min,1
264623,"0,0",<30min,1
264625,"0,0",<30min,1
264775,"1,7142000000000002",<30min,1
264864,"0,70035",<30min,1
264912,"97,547",1-3h,3
264953,"0,0",<30min,1
264956,"0,0",<30min,1
265025,"1,4675166666666668",<30min,1
265141,"8,581816666666667",<30min,1
265306,"40548,232866666665",>24h,7
265356,"4,861533333333333",<30min,1
265561,"0,0",<30min,1
265713,"3,313816666666667",<30min,1
265752,"2,259383333333333",<30min,1
265757,"2,9248833333333333",<30min,1
266042,"0,0",<30min,1
266070,"0,0",<30min,1
266079,"81172,54601666666",>24h,7
266093,"0,0",<30min,1
266134,"0,8983666666666666",<30min,1
266147,"97727,01116666666",>24h,7
266192,"0,0",<30min,1
266222,"1,9865166666666667",<30min,1
266231,"57524,63456666667",>24h,7
266244,"0,0",<30min,1
266275,"90,37431666666666",1-3h,3
266287,"0,0",<30min,1
266320,"0,0",<30min,1
266358,"9685,959483333334",>24h,7
266379,"0,0",<30min,1
266414,"10167,9944",>24h,7
266438,"0,0",<30min,1
266454,"0,0",<30min,1
266508,"0,0",<30min,1
266525,"0,0",<30min,1
266584,"0,0",<30min,1
266609,"0,0",<30min,1
266677,"2853,4366166666664",>24h,7
266698,"19,282466666666668",<30min,1
266773,"0,0",<30min,1
266789,"86503,21545",>24h,7
266827,"0,28895",<30min,1
266835,"10103,745433333333",>24h,7
266859,"0,0",<30min,1
266894,"2,92825",<30min,1
266908,"0,0",<30min,1
266910,"0,0",<30min,1
266961,"86930,89943333334",>24h,7
267040,"505,9376833333333",6-12h,5
267061,"0,0",<30min,1
267078,"201,3973",3-6h,4
267182,"0,0",<30min,1
267303,"0,0",<30min,1
267323,"0,0",<30min,1
267346,"0,0",<30min,1
267438,"56,78986666666666",30-60min,2
267459,"0,0",<30min,1
267493,"8804,091466666667",>24h,7
267527,"0,0",<30min,1
267708,"4382,378566666666",>24h,7
267794,"0,0",<30min,1
267815,"3,0929",<30min,1
267864,"0,0",<30min,1
267918,"1972,24045",>24h,7
267961,"0,0",<30min,1
268048,"7,141516666666666",<30min,1
268225,"9,024383333333333",<30min,1
268304,"0,15801666666666667",<30min,1
268317,"0,0",<30min,1
268423,"0,0",<30min,1
268488,"5,0951",<30min,1
268539,"8,258666666666667",<30min,1
268622,"0,0",<30min,1
268648,"0,0",<30min,1
268655,"0,0002666666666666667",<30min,1
268676,"0,0",<30min,1
268747,"0,0",<30min,1
268782,"1,16235",<30min,1
268798,"403,0802333333333",6-12h,5
268811,"0,0",<30min,1
268819,"0,9078999999999999",<30min,1
268876,"0,0",<30min,1
268959,"2,4152833333333334",<30min,1
269083,"0,0",<30min,1
269090,"15757,236966666667",>24h,7
269091,"1,5269666666666666",<30min,1
269104,"0,0",<30min,1
269147,"0,0",<30min,1
269220,"0,0",<30min,1
269402,"3,7244333333333333",<30min,1
269419,"1,4751666666666667",<30min,1
269431,"4,023483333333333",<30min,1
269436,"0,0",<30min,1
269495,"0,86185",<30min,1
269498,"80499,68045",>24h,7
269514,"6,357616666666667",<30min,1
269640,"0,0",<30min,1
269645,"0,0010333333333333334",<30min,1
269665,"3,4200666666666666",<30min,1
269755,"0,9140999999999999",<30min,1
269794,"1,0114833333333333",<30min,1
269836,"0,0",<30min,1
269875,"11,345233333333335",<30min,1
269929,"0,0",<30min,1
270000,"0,0",<30min,1
270054,"0,0031166666666666665",<30min,1
270107,"0,0",<30min,1
270193,"3,62825",<30min,1
270199,"8599,819416666667",>24h,7
270308,"7,915516666666666",<30min,1
270314,"43,780433333333335",30-60min,2
270395,"0,0",<30min,1
270419,"0,0",<30min,1
270443,"8,468333333333334",<30min,1
270637,"25,457066666666666",<30min,1
270817,"0,0",<30min,1
270820,"0,00025",<30min,1
270823,"17856,344316666666",>24h,7
270962,"1504,9682166666666",>24h,7
271139,"0,12871666666666667",<30min,1
271180,"11625,3966",>24h,7
271237,"0,0",<30min,1
271331,"89895,86485",>24h,7
271442,"0,0",<30min,1
271454,"0,0",<30min,1
271478,"0,0",<30min,1
271551,"1254,0577999999998",12-24h,6
271650,"54,44945",30-60min,2
271698,"1,1101833333333333",<30min,1
271757,"83714,09555",>24h,7
271771,"0,44778333333333337",<30min,1
271827,"0,0",<30min,1
271839,"0,0",<30min,1
271866,"0,0",<30min,1
271983,"0,0",<30min,1
272107,"1,2034833333333335",<30min,1
272118,"0,36310000000000003",<30min,1
272135,"0,0",<30min,1
272164,"0,0",<30min,1
272255,"0,0",<30min,1
272318,"3,50555",<30min,1
272369,"0,0",<30min,1
272438,"9,604700000000001",<30min,1
272454,"6092,328216666667",>24h,7
272475,"7,6120833333333335",<30min,1
272486,"15918,80255",>24h,7
272508,"0,0",<30min,1
272516,"10721,637633333334",>24h,7
272574,"0,0",<30min,1
272667,"0,0",<30min,1
272741,"0,0",<30min,1
272792,"259,15093333333334",3-6h,4
272850,"4,254216666666666",<30min,1
272956,"0,5499833333333334",<30min,1
273075,"601,5972666666668",6-12h,5
273161,"125613,00765",>24h,7
273171,"0,0",<30min,1
273183,"1092,0424333333333",12-24h,6
273260,"0,0",<30min,1
273277,"0,0",<30min,1
273397,"0,10443333333333334",<30min,1
273733,"0,0",<30min,1
273763,"0,0",<30min,1
273819,"0,0",<30min,1
273842,"0,0",<30min,1
273858,"0,0",<30min,1
273898,"56123,42015",>24h,7
273900,"0,0",<30min,1
273987,"2,5171833333333336",<30min,1
274140,"20273,635016666667",>24h,7
274264,"77939,50741666667",>24h,7
274331,"0,0",<30min,1
274333,"0,08961666666666666",<30min,1
274341,"0,0",<30min,1
274401,"48572,34586666666",>24h,7
274436,"16159,69685",>24h,7
274479,"0,0",<30min,1
274519,"7,0491166666666665",<30min,1
274585,"0,0",<30min,1
274594,"50,820550000000004",30-60min,2
274609,"0,0",<30min,1
274630,"0,0",<30min,1
274667,"18666,823949999998",>24h,7
274728,"0,0",<30min,1
274754,"0,0",<30min,1
274884,"2,15215",<30min,1
275202,"0,0",<30min,1
275232,"1,3556666666666668",<30min,1
275261,"0,0",<30min,1
275265,"41,03413333333333",30-60min,2
275448,"0,0",<30min,1
275458,"0,0",<30min,1
275460,"84,8803",1-3h,3
275496,"0,0",<30min,1
275534,"0,0",<30min,1
275593,"12772,4634",>24h,7
275601,"0,0",<30min,1
275606,"2989,0873333333334",>24h,7
275690,"0,0",<30min,1
275720,"0,0",<30min,1
275758,"0,0",<30min,1
275812,"0,0",<30min,1
275852,"3,0982333333333334",<30min,1
275873,"0,0",<30min,1
275881,"0,0",<30min,1
275916,"0,0",<30min,1
276085,"1,5257666666666667",<30min,1
276145,"1,1429833333333332",<30min,1
276188,"23156,1272",>24h,7
276215,"0,07551666666666666",<30min,1
276354,"0,0",<30min,1
276356,"0,3470666666666667",<30min,1
276456,"0,0",<30min,1
276470,"0,0",<30min,1
276482,"3,137916666666667",<30min,1
276511,"0,0",<30min,1
276513,"1278,7587833333334",12-24h,6
276516,"7,873266666666667",<30min,1
276597,"0,0",<30min,1
276639,"0,0",<30min,1
276666,"0,0",<30min,1
276668,"9847,878916666667",>24h,7
276732,"21,9465",<30min,1
276781,"3,43105",<30min,1
276800,"0,0",<30min,1
276899,"15830,003233333333",>24h,7
276923,"0,0",<30min,1
276924,"81754,35323333334",>24h,7
276943,"0,0",<30min,1
276950,"0,0",<30min,1
276959,"0,0",<30min,1
276992,"49761,87033333334",>24h,7
277004,"240,4425",3-6h,4
277021,"6,182366666666667",<30min,1
277030,"1,1701000000000001",<30min,1
277106,"18601,59748333333",>24h,7
277114,"4,2351833333333335",<30min,1
277116,"13148,586966666666",>24h,7
277124,"0,0",<30min,1
277212,"0,0",<30min,1
277308,"0,0",<30min,1
277657,"0,0",<30min,1
277672,"605,1795333333333",6-12h,5
277695,"0,0",<30min,1
277769,"9,301816666666667",<30min,1
277774,"5,942633333333333",<30min,1
277899,"0,0",<30min,1
277923,"0,0",<30min,1
277938,"0,26026666666666665",<30min,1
277943,"41,34621666666667",30-60min,2
277982,"0,0",<30min,1
278054,"0,0",<30min,1
278129,"0,0",<30min,1
278201,"15736,768116666668",>24h,7
278214,"6,046449999999999",<30min,1
278241,"112,5516",1-3h,3
278288,"13,847233333333332",<30min,1
278349,"345,3769166666667",3-6h,4
278356,"0,0",<30min,1
278391,"2,8004000000000002",<30min,1
278429,"1466,4549666666667",>24h,7
278458,"1,5979666666666668",<30min,1
278551,"2,0720666666666667",<30min,1
278556,"0,0",<30min,1
278582,"0,0",<30min,1
278638,"0,0",<30min,1
278681,"0,0",<30min,1
278699,"0,0",<30min,1
278789,"1,1177333333333332",<30min,1
278840,"0,0",<30min,1
278857,"0,0",<30min,1
278865,"15,5339",<30min,1
278960,"0,0",<30min,1
279048,"9,757233333333334",<30min,1
279237,"2997,4490666666666",>24h,7
279247,"4,754666666666666",<30min,1
279333,"2559,3754333333336",>24h,7
279420,"1,7924",<30min,1
279438,"0,0",<30min,1
279454,"0,0",<30min,1
279536,"13,568533333333333",<30min,1
279561,"0,0",<30min,1
279563,"844,34255",12-24h,6
279586,"0,0",<30min,1
279647,"0,0",<30min,1
279716,"0,0",<30min,1
279828,"1,0771333333333333",<30min,1
279844,"0,7853166666666667",<30min,1
279899,"0,0",<30min,1
279969,"64862,19446666667",>24h,7
279975,"27370,832366666666",>24h,7
280009,"0,0",<30min,1
280074,"1,1464166666666666",<30min,1
280120,"34321,51093333333",>24h,7
280181,"0,0",<30min,1
280208,"0,0",<30min,1
280235,"0,0",<30min,1
280282,"0,0",<30min,1
280315,"0,0",<30min,1
280332,"0,0",<30min,1
280385,"0,25785",<30min,1
280402,"22,274350000000002",<30min,1
280412,"0,0",<30min,1
280450,"5,202533333333333",<30min,1
280468,"1,5224499999999999",<30min,1
280510,"0,0007833333333333334",<30min,1
280531,"2,4701166666666667",<30min,1
280573,"0,0",<30min,1
280574,"12,539083333333334",<30min,1
280584,"611,7725333333333",6-12h,5
280585,"3,0750666666666664",<30min,1
280588,"38,079316666666664",30-60min,2
280628,"0,0",<30min,1
280640,"0,0",<30min,1
280693,"0,0",<30min,1
280700,"0,0",<30min,1
280706,"0,0",<30min,1
280725,"1,93685",<30min,1
280736,"2665,266733333333",>24h,7
280742,"16,84326666666667",<30min,1
280778,"4,091566666666667",<30min,1
280795,"138292,21211666666",>24h,7
280796,"1,1728333333333334",<30min,1
280850,"106912,51683333333",>24h,7
281086,"0,0",<30min,1
281176,"0,0",<30min,1
281187,"5,4662",<30min,1
281285,"0,0",<30min,1
281287,"4,268233333333333",<30min,1
281377,"926,2174",12-24h,6
281403,"2166,1595333333335",>24h,7
281439,"0,0",<30min,1
281469,"0,0",<30min,1
281487,"0,0",<30min,1
281498,"176883,72898333333",>24h,7
281537,"0,0",<30min,1
281542,"3,3645333333333336",<30min,1
281547,"0,0",<30min,1
281562,"747,4283333333333",12-24h,6
281563,"15,219316666666666",<30min,1
281650,"0,0",<30min,1
281692,"16312,6138",>24h,7
281825,"805,6774166666667",12-24h,6
281843,"761,6813333333333",12-24h,6
281859,"1546,5982833333333",>24h,7
281865,"1,3411333333333333",<30min,1
281969,"0,0",<30min,1
282004,"0,0",<30min,1
282016,"0,35045000000000004",<30min,1
282146,"0,0",<30min,1
282154,"0,0",<30min,1
282259,"0,0",<30min,1
282296,"1,1171333333333335",<30min,1
282337,"3945,5942333333337",>24h,7
282354,"0,6552",<30min,1
282391,"2,1413333333333333",<30min,1
282405,"0,0",<30min,1
282639,"19,18316666666667",<30min,1
282641,"10,917966666666667",<30min,1
282693,"0,0",<30min,1
282695,"0,0462",<30min,1
282713,"0,0",<30min,1
282793,"0,0",<30min,1
282840,"0,0",<30min,1
282844,"80586,6976",>24h,7
282918,"0,0",<30min,1
282982,"389,23040000000003",6-12h,5
283002,"0,0",<30min,1
283137,"0,0",<30min,1
283162,"0,0",<30min,1
283171,"4,2495666666666665",<30min,1
283204,"0,4825",<30min,1
283216,"20,888333333333332",<30min,1
283323,"30299,877216666664",>24h,7
283332,"1,7201833333333334",<30min,1
283391,"2,0703833333333335",<30min,1
283496,"2020,9768166666665",>24h,7
283560,"88,80443333333332",1-3h,3
283609,"0,0",<30min,1
283626,"0,43325",<30min,1
283665,"0,0",<30min,1
283779,"0,0",<30min,1
283862,"143704,91026666667",>24h,7
283879,,,
283935,"0,8308666666666666",<30min,1
283999,"28,0234",<30min,1
284024,"1705,75015",>24h,7
284082,"50,69181666666667",30-60min,2
284132,"177,37415000000001",1-3h,3
284167,"1,4997166666666668",<30min,1
284170,"2,2596166666666666",<30min,1
284219,"0,0",<30min,1
284224,"0,0",<30min,1
284257,"0,0",<30min,1
284346,"0,0",<30min,1
284421,"70,40151666666667",1-3h,3
284498,"0,0018166666666666667",<30min,1
284573,"4,565016666666667",<30min,1
284574,"0,0",<30min,1
284617,"2,0238833333333335",<30min,1
284651,"0,0",<30min,1
284665,"0,0",<30min,1
284687,"4,176516666666667",<30min,1
284766,"0,0",<30min,1
284809,"0,0",<30min,1
284844,"44669,71098333333",>24h,7
284850,"0,0",<30min,1
284877,"0,0",<30min,1
285003,"19,635383333333333",<30min,1
285070,"0,0",<30min,1
285074,"0,0",<30min,1
285081,"0,0",<30min,1
285126,"1,9010500000000001",<30min,1
285187,"0,0",<30min,1
285239,"0,2271166666666667",<30min,1
285299,"0,0",<30min,1
285303,"146598,57693333333",>24h,7
285357,"0,0",<30min,1
285423,"0,0",<30min,1
285458,"0,0",<30min,1
285468,"6,926616666666666",<30min,1
285550,"1188,2408",12-24h,6
285565,"3,7694666666666667",<30min,1
285602,"216,80564999999999",3-6h,4
285687,"76,68608333333333",1-3h,3
285711,"7258,564283333334",>24h,7
285713,"19,240233333333332",<30min,1
285811,"699,0735166666667",6-12h,5
285845,"0,0",<30min,1
285915,"59,42776666666667",30-60min,2
285929,"6546,914183333333",>24h,7
285947,"1667,2823666666666",>24h,7
285955,"0,0",<30min,1
286050,"1481,0016666666668",>24h,7
286061,"0,0",<30min,1
286106,"0,4192666666666666",<30min,1
286148,"0,0",<30min,1
286185,"0,0",<30min,1
286229,"0,0",<30min,1
286259,"4453,043983333334",>24h,7
286261,"0,2863",<30min,1
286394,"20267,079550000002",>24h,7
286437,"0,4544166666666667",<30min,1
286485,"4,1686000000000005",<30min,1
286507,"0,6252333333333334",<30min,1
286518,"0,0",<30min,1
286547,"0,0",<30min,1
286604,"0,0",<30min,1
286608,"0,0",<30min,1
286807,"0,0",<30min,1
286865,"1,69445",<30min,1
286933,"0,6830666666666667",<30min,1
286969,"3209,82935",>24h,7
287019,"3,449",<30min,1
287025,"0,0",<30min,1
287092,"0,0",<30min,1
287311,"2,187816666666667",<30min,1
287448,"0,0",<30min,1
287667,"0,0",<30min,1
287683,"0,7651",<30min,1
287697,"1116,8285666666668",12-24h,6
287729,"0,6183166666666666",<30min,1
287738,"4,6004",<30min,1
287774,"9,349516666666666",<30min,1
287857,"0,0",<30min,1
287861,"3047,9651",>24h,7
287863,"0,0",<30min,1
287864,"573,68615",6-12h,5
287881,"10,86105",<30min,1
287884,"0,0",<30min,1
287926,"103609,39148333334",>24h,7
287932,"0,0",<30min,1
287991,"45841,17208333334",>24h,7
288024,"0,49793333333333334",<30min,1
288042,"3,19705",<30min,1
288059,"302,3550833333333",3-6h,4
288077,"0,0",<30min,1
288182,"6,0284",<30min,1
288186,"8,141416666666666",<30min,1
288235,"0,0",<30min,1
288276,"5,9486",<30min,1
288289,"7059,589533333333",>24h,7
288326,"0,0",<30min,1
288446,"7,948216666666666",<30min,1
288509,"0,0",<30min,1
288520,"0,0",<30min,1
288632,"0,48173333333333335",<30min,1
288639,"2045,986",>24h,7
288847,"14334,522666666666",>24h,7
288865,"0,3768166666666667",<30min,1
288947,"0,0",<30min,1
288961,"0,0",<30min,1
289042,"0,0",<30min,1
289083,"7,422300000000001",<30min,1
289089,"19951,449216666668",>24h,7
289171,"0,0",<30min,1
289189,"0,0",<30min,1
289248,"0,0",<30min,1
